Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_3.json,UNSAT,1978.7,,,,,,UNSAT,1655.93,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_2.json,UNSAT,1847.6,,,,,,UNSAT,1805.11,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_2.json,UNSAT,1830.99,,,,,,UNSAT,1715.73,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_1.json,UNSAT,2148.76,,,,,,UNSAT,1859.48,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_0.json,UNSAT,1683.64,,,,,,UNSAT,1841.6,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_0.json,UNSAT,1830,,,,,,UNSAT,1773.22,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_3.json,UNSAT,1994.78,,,,,,UNSAT,1660.2,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_1.json,UNSAT,2146.33,,,,,,UNSAT,1824.51,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_3.json,UNSAT,1990.56,,,,,,UNSAT,1788.29,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_1.json,UNSAT,1998.23,,,,,,UNSAT,1667.83,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_2.json,UNSAT,1814.77,,,,,,UNSAT,1771.8,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_3.json,UNSAT,2148.47,,,,,,UNSAT,1830.05,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_1.json,UNSAT,1998.53,,,,,,UNSAT,1657.81,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_0.json,UNSAT,1838.55,,,,,,UNSAT,1824.13,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_0.json,UNSAT,1833.32,,,,,,UNSAT,1808.88,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/3_.json,UNSAT,1726.92,,,,,,SAT,6811.67,133276614133420177588421091565809085217195552368284692796385853874371000272763279415626660733040861392674169420275630258242676931641225731477270117235180062857813883939054830493656562642027418264117811102525,1041.61,1,91,4442553804447339252947369718860302840573185078942823093212861795812259044492707084575762626595891233750179884251573553688089840471256806867875729801652235634986238138076768533111648552066065025969745415760
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/0_.json,UNSAT,1641.75,,,,,,UNSAT,1631.05,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/2_.json,UNSAT,1560.3,,,,,,SAT,6806.51,133276614133420177588421091565809085217195552368284692796385853874371000272763279415626660733040861392674169420275630258242676931641225731477270117235180062857813883939054830493656562642027418264117811102525,1036.6,1,91,4442553804447339252947369718860302840573185078942823093212861795812259044492707084575762626595891233750179884251573553688089840471256806867875729801652235634986238138076768533111648552066065025969745415760
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/1_.json,UNSAT,1663.7,,,,,,UNSAT,1512.61,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_2.json,SAT,3212.1,8370866962535629295000422630723339735576724282666201900795925960326060538110737490152548201896160655022947564139123444465517122124389325279014564276898612424992405103940066148704489850910049183068731126833362467014484734997551020651110131265703181635856873290859047308594482525564756111510277810156067672361373743298747013951355272430682157078988729691954253059088232098311403135983897493916219617264517921994164090377441695440218822782970372349058157966306882444713147959417671341685690451854696082218640052189308794039886693398310231933776325177193113777880085086390159343000888233959108985373373174094332873589457920,168.766,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,969923143031782486511774592233910549157377839612595450643384533697636176888360263413005494357815862704304593827514271919024960918850004744970769235693698697712183420190976,SAT,3464.82,199078944021793655621423899981004988782798057078654630558321366863927081493659490078623239402706657285858371128893618719596980503380899288021711469077235350285295089156662716230614702003169495677255630282701998511755589439067366266045949769039297579514873727828983718389050486718433619781493164258017475962697512621090490308999638521704374031863361849881672653308780732011254754903118171409515320255882087053437203581131493252088382105727234011405337953566714827997958177002900653079333587051848335155942784665856065073484821075267006619234479304455874643452228591560611601308663003682041650027517512343393993150590180574308754598147316511285005673109280575765380281502949754554458501377,4351.74,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,4442553804447357144871360394135669090930848714969453809785356811156124346906329285090715574503892404545148792734512401988908754799893885920959359468880619974423221820108918015242230728579826669193225694977
